0,1,2
您不能不知道的健康殺手 肺阻塞(今周刊),https://health99.hpa.gov.tw/news/16297,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
路透社：研究顯示，美國公寓大樓無菸政策會減少室內菸害暴露,https://health99.hpa.gov.tw/news/13688,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
菸酒不離身 眼睛中風險失明(中廣新聞網),https://health99.hpa.gov.tw/news/11894,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
「吸菸＋吃藥」太可怕！3壞處報你知...藥只會越吃越多 (ETNEWS新聞雲),https://health99.hpa.gov.tw/news/16289,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
冬衣先別收 下周又要變冷勿追雪！早晚溫差大 長者、慢性病患者加強保暖,https://health99.hpa.gov.tw/news/8648,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
公布110年國人癌症登記資料分析結果 五癌篩檢定期做 早發現早治療,https://health99.hpa.gov.tw/news/19350,https://health99.hpa.gov.tw/storage/images/articles/1121110newsimg.jpg
肥胖、吸菸者增 台灣女性健康堪慮(台灣醒報),https://health99.hpa.gov.tw/news/12516,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
中秋月圓人團圓  健康相聚要珍惜 戒菸及早  生命美好,https://health99.hpa.gov.tw/news/19062,https://health99.hpa.gov.tw/storage/images/articles/305931328_451221040377685_7329851052826405628_n.jpg
專線諮詢、愛的鼓勵 戒菸賺健康(台灣時報),https://health99.hpa.gov.tw/news/16088,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
抽菸致慢性阻塞性肺病 孫越現身說法( 青年日報 ),https://health99.hpa.gov.tw/news/12758,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
心手相連 守護健康 瞭解身體密碼120/80，做好血壓3C管理,https://health99.hpa.gov.tw/news/8233,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
儲健康好本 成人健檢有效4步驟 定期健檢、重視數據、追蹤紅字、改善異常,https://health99.hpa.gov.tw/news/19524,https://health99.hpa.gov.tw/storage/images/articles/0422newsimg.jpg
2成肝癌與飲食生活有關 均衡吃 規律動 向脂肪肝說NO！,https://health99.hpa.gov.tw/news/18737,https://health99.hpa.gov.tw/storage/images/articles/20210729NEWSIMG.jpg
熟女菸齡20年　心肌梗塞險致死( 健康醫療網 ),https://health99.hpa.gov.tw/news/14156,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
醫院主動幫戒菸 半數癮君子可成功擺脫菸癮(蘋果即時),https://health99.hpa.gov.tw/news/16621,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
愛吸菸、吃太好　眾多老人疾病大量年輕化！( 優活健康網 ),https://health99.hpa.gov.tw/news/13780,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
天天2包菸 壯男心肌梗塞險喪命(健康醫療網),https://health99.hpa.gov.tw/news/12133,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
2017年臺灣全球健康論壇 透過感動、行動、全面推動-全球永續發展目標(SDGs)實踐工程；I AM SDGs實踐者,https://health99.hpa.gov.tw/news/8301,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
打擊肥胖，你我都該「腎」重其事！,https://health99.hpa.gov.tw/news/8204,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
123日吸1包菸　真的傷心(中華日報),https://health99.hpa.gov.tw/news/16865,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
天冷保暖抗寒「慢、熱、起、穿、行」5招,https://health99.hpa.gov.tw/news/18844,https://health99.hpa.gov.tw/storage/images/articles/1122newsimg.png
戒菸最好時機　就是現在(三立新聞網),https://health99.hpa.gov.tw/news/17049,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
阿公阿嬤活力秀-看電視也可以互動,https://health99.hpa.gov.tw/news/8612,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
走春護心保安康 天冷泡湯6叮嚀,https://health99.hpa.gov.tw/news/19485,https://health99.hpa.gov.tw/storage/images/articles/426176061_779955487504237_1938546904117123923_n.jpg
老菸槍 肺功能已達人瑞標準(台灣新生報),https://health99.hpa.gov.tw/news/9424,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
中秋慶團圓 無酒保安康,https://health99.hpa.gov.tw/news/18778,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
定期產檢與控糖4招 守護母嬰健康,https://health99.hpa.gov.tw/news/19670,https://health99.hpa.gov.tw/storage/images/articles/S__76874063.png
每22分鐘就有1人死於心臟病 「用心、懂心」從8項行為做起,https://health99.hpa.gov.tw/news/19327,https://health99.hpa.gov.tw/storage/images/articles/messageImage_1695864282739.jpg
懷孕第15週-孕期火燒心！胃灼熱怎麼辦？,https://health99.hpa.gov.tw/article/18438,https://health99.hpa.gov.tw/storage/images/articles/pregnancyM15.jpg
「沒時間運動 通勤動次動」4成6民眾動不夠 9/21快閃活動邀您開始樂動人生,https://health99.hpa.gov.tw/news/8426,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
冷氣團湊熱鬧 國健署邀您一同保暖迎春節,https://health99.hpa.gov.tw/news/8595,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
《Lancet》期刊：抗藥性持續增加威脅全球結核病防治計畫的成果;吸菸和糖尿病也使全球結核病疫情惡化,https://health99.hpa.gov.tw/news/9795,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
對抗COVID-19 力行「護心行動」,https://health99.hpa.gov.tw/news/18131,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
抽菸 肥胖 年輕人心肌梗塞增(中華日報),https://health99.hpa.gov.tw/news/10037,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
保暖方式無奇不有  國民健康署的6個提醒,https://health99.hpa.gov.tw/news/18864,https://health99.hpa.gov.tw/storage/images/articles/1224newsimg.jpg
歷經病痛 趙舜決心戒菸(民視),https://health99.hpa.gov.tw/news/10641,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
吸菸減壽13年 戒菸最賺(中國時報),https://health99.hpa.gov.tw/news/12168,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
世界高血壓日 依循3C原則 守住120/80血壓的最佳防線,https://health99.hpa.gov.tw/news/18143,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
夏天補水分  保護心血管,https://health99.hpa.gov.tw/news/18729,https://health99.hpa.gov.tw/storage/images/articles/20210719NEWSIMG.jpg
無聲接近的殺手-心血管疾病(中) 保健篇,https://health99.hpa.gov.tw/article/87,https://health99.hpa.gov.tw/storage/images/articles/1351826_m.jpg
國健署公布107年最新版「每日飲食指南」 提倡均衡飲食更健康,https://health99.hpa.gov.tw/news/8355,https://health99.hpa.gov.twhttps://www.hpa.gov.tw/Pages/ashx/File.ashx?FilePath=~/File/Attach/8388/File_8048.jpg
運動不足已成全球四大致死因素,https://health99.hpa.gov.tw/article/19422,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
想戒菸卻一直失敗是意志力不夠嗎？醫生：沒先排除這3道阻礙，9成以上撐不過3個月(風傳媒),https://health99.hpa.gov.tw/news/16217,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
富裕國的知識份子心臟健康改善，但研究結果不適用於中、低收入國家,https://health99.hpa.gov.tw/news/9744,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
氣溫驟降！留意身體的警訊加強護「心」防猝死,https://health99.hpa.gov.tw/news/18224,https://health99.hpa.gov.tw/storage/images/articles/2020112702NEWSIMG.jpg
高達5成中壯年 三高中有一項異常且腰圍過粗!,https://health99.hpa.gov.tw/news/8712,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
多吸一根菸 折7分鐘壽命(人間福報),https://health99.hpa.gov.tw/news/12127,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
菸酒加熬夜！30歲夜店型男不舉 ( 華人健康網 ),https://health99.hpa.gov.tw/news/14974,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
孕媽咪常見10大孕期營養問題，國健署來解惑,https://health99.hpa.gov.tw/news/18411,https://health99.hpa.gov.tw/storage/images/articles/20210325NEWSIMG.jpg
吸菸！新的掉髮危機( 人間福報 ),https://health99.hpa.gov.tw/news/10832,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
戒菸「喜洋洋」 省錢賺健康( 大成報 ),https://health99.hpa.gov.tw/news/14194,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
溫差大  保暖是最好的保障,https://health99.hpa.gov.tw/news/19154,https://health99.hpa.gov.tw/storage/images/articles/325979912_1462724261147619_8473283901155058356_n.jpg
如何做個「好心」人  避免心臟傷很大,https://health99.hpa.gov.tw/news/18412,https://health99.hpa.gov.tw/storage/images/articles/20210326NEWSIMG.jpg
適齡生育，給寶寶健康的開始,https://health99.hpa.gov.tw/news/8316,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
避免誘發癲癇 中醫籲先禁菸酒(自由時報),https://health99.hpa.gov.tw/news/12565,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
定期健檢  降低風險 三高慢性病佔十大死因的一半 4至7成民眾不自覺三高異常,https://health99.hpa.gov.tw/news/19558,https://health99.hpa.gov.tw/storage/images/articles/448328553_857279209771864_5022716616882196150_n.jpg
國民健康署邀請職場動起來，贏健康拿獎金,https://health99.hpa.gov.tw/news/8262,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
遠離慢性阻塞性肺病　肺功能檢測加戒菸 (健康醫療網),https://health99.hpa.gov.tw/news/11422,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
二代戒菸治療擴大服務 嘉惠更多人(新生報),https://health99.hpa.gov.tw/news/12386,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
吳明和教授「酒的自白」 期望無菸無酒美麗台灣(大成報),https://health99.hpa.gov.tw/news/12552,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
「適齡婚育 幸福成家」降低高齡懷孕風險,https://health99.hpa.gov.tw/news/8383,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
腎臟病健康促進機構，提供民眾更優質的照護服務,https://health99.hpa.gov.tw/news/19132,https://health99.hpa.gov.tw/storage/images/articles/messageImage_1671673646352.jpg
別讓憾事發生 「心」人生從戒菸開始(蘋果即時),https://health99.hpa.gov.tw/news/16940,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
《公共科學圖書館-醫學》︰戒菸藥物可減少心臟病發作住院,https://health99.hpa.gov.tw/news/9549,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
尼古丁成癮 戒斷需要醫療專業協助(台灣時報),https://health99.hpa.gov.tw/news/16313,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
中秋「藥」注意 除食柚外 吸菸同樣有影響,https://health99.hpa.gov.tw/news/19631,https://health99.hpa.gov.tw/storage/images/articles/460152143_918969266936191_141833410128106581_n.jpg
先戒菸吧！ 抽菸為罹患心病最危險因素 (優活健康網),https://health99.hpa.gov.tw/news/11667,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
政府補助妊娠糖尿病篩檢，請孕媽咪多加利用,https://health99.hpa.gov.tw/news/18990,https://health99.hpa.gov.tw/storage/images/articles/控制血糖4招-1110608.jpg
口服避孕藥,https://health99.hpa.gov.tw/article/18348,https://health99.hpa.gov.tw/storage/images/articles/口服避孕藥.jpg
終於達成對女兒的承諾 一抽40年 林先生成功戒了( 新生報 ),https://health99.hpa.gov.tw/news/10599,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
控制三高 快戒菸(台灣新生報),https://health99.hpa.gov.tw/news/10327,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
響應世界無菸日 衛生局與義大醫院舉辦遠離菸害活動(台灣時報地方),https://health99.hpa.gov.tw/news/16631,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
沉默殺手：高血壓相關疾病為我國重大死因 722是管理血壓好幫手,https://health99.hpa.gov.tw/news/19229,https://health99.hpa.gov.tw/storage/images/articles/347229679_552887783662554_4676998478020615993_n.jpg
國人死因之首癌症　三成與吸菸有關( 健康醫療網 ),https://health99.hpa.gov.tw/news/13769,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
別再把「全榖雜糧」當「蔬菜」! 國健署闖關遊戲，帶您一探怎麼吃最健康,https://health99.hpa.gov.tw/news/8267,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
孫越示範「深呼吸」 救老菸槍的肺(中國時報),https://health99.hpa.gov.tw/news/10765,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
懷孕第13週-調整適合孕期的工作,https://health99.hpa.gov.tw/article/18436,https://health99.hpa.gov.tw/storage/images/articles/pregnancyM13.jpg
與菸品分手 戒菸必勝3絕招(優活健康網),https://health99.hpa.gov.tw/news/16037,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
長年抽菸 死亡率較高( 蘋果網路報 ),https://health99.hpa.gov.tw/news/10968,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
幼兒6歲（第40週）避免兒童肥胖4方法,https://health99.hpa.gov.tw/article/18716,https://health99.hpa.gov.tw/storage/images/articles/6y40.jpg
【戒菸故事】走出煙霧人生 迎接成功未來,https://health99.hpa.gov.tw/article/19377,https://health99.hpa.gov.tw/storage/images/articles/戒菸.jpg
快戒菸！ 研究：戒菸發福早死機率比不戒菸低 (蘋果即時),https://health99.hpa.gov.tw/news/16732,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
適度運動 肺阻塞死亡率降(聯合晚報),https://health99.hpa.gov.tw/news/16760,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
菸癮酗酒 也是病因( 新生報 ),https://health99.hpa.gov.tw/news/10596,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
戒菸+控制體重 可降低失智風險( 中國時報 ),https://health99.hpa.gov.tw/news/13629,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
菸癮戒不掉 貼片+咀嚼錠成功率高(鉅亨網),https://health99.hpa.gov.tw/news/12618,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
讓專業的來！國健署提供禦寒保健8要點,https://health99.hpa.gov.tw/news/18236,https://health99.hpa.gov.tw/storage/images/articles/20201212NEWSIMG.png
跨國菸商對菸害防制拋出的煙霧彈,https://health99.hpa.gov.tw/news/16450,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
護心行動 由日常生活做起 世界心臟日~你我承諾 心的夥伴,https://health99.hpa.gov.tw/news/8428,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
乍暖還寒溫差大  護心防寒保平安,https://health99.hpa.gov.tw/news/19493,https://health99.hpa.gov.tw/storage/images/articles/428703374_793345602831892_1677866399582859882_n.jpg
抽菸損害大腦記憶、推理( 新生報 ),https://health99.hpa.gov.tw/news/11510,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
二手菸害不容忽視 二代戒菸 助您好戒( 台灣時報 ),https://health99.hpa.gov.tw/news/11635,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
老菸槍規律運動 肺病仍上身(聯合新聞網),https://health99.hpa.gov.tw/news/12515,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
青壯年心肌梗塞 醫示警：抽菸是元凶(中央社 ),https://health99.hpa.gov.tw/news/16857,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
15歲染菸癮每天抽2包 「渥太華模式」讓他30秒決定戒菸(ETtoday新聞雲),https://health99.hpa.gov.tw/news/16619,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
關閉戶外吸菸區 杜絕防疫缺口 全民防疫 請加入戒菸抗疫,https://health99.hpa.gov.tw/news/18577,https://health99.hpa.gov.tw/storage/images/articles/20210607NEWSIMG.jpg
慢性阻塞性肺病 老菸槍好發( 台灣時報 ),https://health99.hpa.gov.tw/news/11390,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
冷空氣來襲!春季出遊及運動時多護心,https://health99.hpa.gov.tw/news/18919,https://health99.hpa.gov.tw/storage/images/articles/275263395_5509633239065403_3262172303989128981_n.jpg
抽菸 慢性肺阻塞禍首( 中華日報 ),https://health99.hpa.gov.tw/news/12904,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
全球每年六百萬人死於菸害 未來恐再攀升！(優活健康網),https://health99.hpa.gov.tw/news/12324,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
出奇制「腎」!   推動腎病識能友善診所   幫您掌握腎期別 改善風險因子 有效控制三高,https://health99.hpa.gov.tw/news/19503,https://health99.hpa.gov.tw/storage/images/articles/messageImage_1710381712341.jpg
日抽5包菸 男疑心肌梗塞致死(自由電子報),https://health99.hpa.gov.tw/news/11878,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
心肌梗塞不戒菸 再發生率是一般人的3倍( 欣傳媒 ),https://health99.hpa.gov.tw/news/9486,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
生育黃金期 女性25-35歲 男性40歲前 晚婚遲育  孕程及生產風險隨之增加,https://health99.hpa.gov.tw/news/19494,https://health99.hpa.gov.tw/storage/images/articles/430905945_793896732776779_8468020271285109596_n.jpg
戒菸 心臟病、中風與癌症掰掰(台灣新生報),https://health99.hpa.gov.tw/news/10308,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
天冷低溫 血壓變化不可輕忽,https://health99.hpa.gov.tw/news/19127,https://health99.hpa.gov.tw/storage/images/articles/319736047_1388769908321193_95251271061935895_n.jpg
2017年教師節這樣過！ 邀您一起謝師恩送健康,https://health99.hpa.gov.tw/news/8289,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
戒菸專線奏效 老菸槍為愛妻成功戒菸(中央社),https://health99.hpa.gov.tw/news/16033,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
食用加碘鹽的重要性及選購之辨識方法,https://health99.hpa.gov.tw/news/8364,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
慢阻肺多合併心臟病　腹式呼吸可促進健康( 健康醫療網 ),https://health99.hpa.gov.tw/news/11566,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
戒菸酒 遠離環境噪音( 新生報 ),https://health99.hpa.gov.tw/news/11404,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
成人健康檢查 40檢了沒?  養成定期健檢  重視健檢數值,https://health99.hpa.gov.tw/news/19177,https://health99.hpa.gov.tw/storage/images/articles/332288118_752521409574573_4470648254156544076_n.jpg
吸菸可能使糖尿病患者的腎臟病加速惡化,https://health99.hpa.gov.tw/news/9749,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
冷氣團持續發威  國民健康署呼籲：注意保暖及安全 驅寒保暖穩當行,https://health99.hpa.gov.tw/news/8582,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
老菸槍眼前突然一片黑 竟是頸動脈狹窄小中風 (健康醫療網),https://health99.hpa.gov.tw/news/16411,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
癮君子患心臟病 多鐵齒不戒菸( 中央社 ),https://health99.hpa.gov.tw/news/12749,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
全民動起來！桃園健走活動邀三高民眾參與 (新頭殼),https://health99.hpa.gov.tw/news/16383,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
國立臺大醫院雲林醫院成立「蒲公英俱樂部」推動戒煙行動 ( 大成報電子報 ),https://health99.hpa.gov.tw/news/14500,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
澳洲: 監獄內的吸菸及精神疾病問題,https://health99.hpa.gov.tw/news/9557,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
「脂」要控好，讓「心」快活,https://health99.hpa.gov.tw/news/18949,https://health99.hpa.gov.tw/storage/images/articles/277808698_353871773445946_8930678879019221874_n.jpg
夏天高溫炎熱 保存「藥」注意 放冰箱非萬能 保存有三不,https://health99.hpa.gov.tw/news/19054,https://health99.hpa.gov.tw/storage/images/articles/301651145_442051274627995_4110982354914048098_n.jpg
傷荷包又易罹癌！抽菸年花3萬、多扣十年命( 優活健康網 ),https://health99.hpa.gov.tw/news/13441,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
為愛戒菸 給孩子最棒的兒童節禮物,https://health99.hpa.gov.tw/news/19207,https://health99.hpa.gov.tw/storage/images/articles/338485399_1078811386386383_9016336969340164892_n.jpg
研究：三高過胖抽菸易致不舉(中央社),https://health99.hpa.gov.tw/news/11248,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
戒菸好處多多　可預防心臟疾病、癌症(優活健康網),https://health99.hpa.gov.tw/news/10306,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
戒菸好難？專業機構助一臂之力( 健康醫療網 ),https://health99.hpa.gov.tw/news/14320,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
相揪量血壓 722GO健康 攜手高血壓學會及藥師公會全國聯合會建立血壓管理站,https://health99.hpa.gov.tw/news/19440,https://health99.hpa.gov.tw/storage/images/articles/406387498_742480564585063_1807552516495419023_n.jpg
熟女愛抽菸 心肌梗塞險送命( 中央社 ),https://health99.hpa.gov.tw/news/14124,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
大陸冷氣團來報到  護「心」抗寒要動不要凍,https://health99.hpa.gov.tw/news/19445,https://health99.hpa.gov.tw/storage/images/articles/410692858_747063984126721_7299554990581563617_n.jpg
吸菸損腎功能 癮君子多半不知(人間福報),https://health99.hpa.gov.tw/news/12430,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
愛上菸品代價多高？國健署算給你聽(自由即時),https://health99.hpa.gov.tw/news/16035,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
吸菸會腐蝕大腦( 中廣新聞網 ),https://health99.hpa.gov.tw/news/11495,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
如何正確測量血壓?,https://health99.hpa.gov.tw/article/18784,https://health99.hpa.gov.tw/storage/images/articles/articles18784.jpg
婦為愛戒菸 幼子不再嫌媽嘴臭( 中央社 ),https://health99.hpa.gov.tw/news/14030,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
抽菸者比一般人少活5年！最新研究揭露可怕疾病真相( 妞新聞 ),https://health99.hpa.gov.tw/news/13750,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
主要非政府組織贊同聯合國處理慢性病的決定,https://health99.hpa.gov.tw/news/9663,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
肥胖是慢性疾病！調整飲食及運動生活是最佳處方,https://health99.hpa.gov.tw/news/8395,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
抽菸者多　男性急性心亢梗塞率高女性２倍(台灣時報),https://health99.hpa.gov.tw/news/15681,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
生日前突中風 趙舜籲戒菸( 聯合晚報 ),https://health99.hpa.gov.tw/news/11452,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
振興健康40歲有份 把握免費健檢服務,https://health99.hpa.gov.tw/news/8724,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
癮君子小心！COPD冬季好發(華人健康網),https://health99.hpa.gov.tw/news/12715,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
健康不健康 檢查才知道！近40萬人自認沒病 健檢驗出血壓高,https://health99.hpa.gov.tw/news/8545,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
天氣冷颼颼 國民健康署提醒：長者、三高及心血管疾病者應注意保暖及嚴防心血管疾病急性發作,https://health99.hpa.gov.tw/news/8460,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
響應世界高血壓日-在家量血壓 全民一起來,https://health99.hpa.gov.tw/news/19540,https://health99.hpa.gov.tw/storage/images/articles/【新聞稿附圖】1130515健康署-「響應世界高血壓日-在家量血壓 全民一起來」.jpg
戒菸7招 為愛熄菸 健康相隨(聯合報),https://health99.hpa.gov.tw/news/15644,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
「心臟病」是女性十大死因的第二位 女人護「心」，健康5招遠離威脅,https://health99.hpa.gov.tw/news/19183,https://health99.hpa.gov.tw/storage/images/articles/334547766_584287066683878_2302847668127664189_n.jpg
他們檢回一命 還是要抽菸 ( 聯合晚報 ),https://health99.hpa.gov.tw/news/15036,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
菸品是頭號危險情人要錢也要命戒菸別靠自己意志力尋求專業協助(新生報),https://health99.hpa.gov.tw/news/16038,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
吸菸40年癮君子 二代戒菸治療重拾健康(人間衛視),https://health99.hpa.gov.tw/news/12390,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
長期吸菸 恐主動脈剝離危及生命(健康醫療網),https://health99.hpa.gov.tw/news/12342,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
慢性阻塞性肺病 老菸槍當心( 聯合報 ),https://health99.hpa.gov.tw/news/11407,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
世衛：每年6百萬人吸菸致死(華人健康網),https://health99.hpa.gov.tw/news/12147,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
糖尿病會影響眼睛嗎？,https://health99.hpa.gov.tw/article/131,https://health99.hpa.gov.tw/storage/images/articles/3809943_s.jpg
新版孕婦手冊上路-媽媽輕鬆記,https://health99.hpa.gov.tw/news/8695,https://health99.hpa.gov.tw/storage/images/materials/22114.jpg
運動量不足致死人數　最新研究：與抽菸相仿( 蘋果網路報 ) 相關組： 衛生教育中心,https://health99.hpa.gov.tw/news/9686,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
如何降低失智症風險? 控制三高、戒菸、避免心血管疾病( 大成報 ),https://health99.hpa.gov.tw/news/13768,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
醫病》心肌梗塞後復發 抽菸因素大(自由即時),https://health99.hpa.gov.tw/news/16331,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
贊成漲菸價 醫界團體：可助74萬人戒菸(聯合晚報),https://health99.hpa.gov.tw/news/12100,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
使用無煙菸品罹患心血管疾病-動脈粥狀硬化機率的研究計畫,https://health99.hpa.gov.tw/news/10233,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
菸害壯年族群 心肌梗塞案例增(中華日報),https://health99.hpa.gov.tw/news/12160,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
腰圍越來越粗，小心!心臟病、腦中風風險高於2倍,https://health99.hpa.gov.tw/news/8492,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
「7天、2次、2遍」血壓變化的守門員,https://health99.hpa.gov.tw/news/18845,https://health99.hpa.gov.tw/storage/images/articles/20211123NEWSIMG.jpg
聚餐不勸酒 以茶水代酒 拒絕勸酒話術有5招,https://health99.hpa.gov.tw/news/18887,https://health99.hpa.gov.tw/storage/images/articles/0128newsimg.jpg
糖尿病又抽菸 減壽14.4年( 自由時報 ),https://health99.hpa.gov.tw/news/13748,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
老菸槍與常咳嗽注意 名醫提醒：小心肺病上身 ( 聯合新聞網),https://health99.hpa.gov.tw/news/16824,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
抽菸者易得心肌梗塞( 聯合新聞網 ),https://health99.hpa.gov.tw/news/10970,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
抽菸-年輕冠心症主要因子 (台灣新生報),https://health99.hpa.gov.tw/news/16228,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
戒菸，讓您「心」好「腦」活,https://health99.hpa.gov.tw/news/8590,https://health99.hpa.gov.tw/storage/images/materials/52302封面.png
更年期「八十腰」，遠離三高慢性病,https://health99.hpa.gov.tw/news/18824,https://health99.hpa.gov.tw/storage/images/articles/20211026-01NEWSIMG.jpg
