disease,name,description,title,tag_name,link
巴金森病（帕金森氏症）,回診時醫師換了1種可以延長藥效時間的藥物，這是代表我的用藥量加重了嗎？但很多患病多年的巴友，多年以來都是吃我以前服用的藥物，為什麼他們不用換藥呢？,"[專家解答] 花蓮慈濟醫院神經內科部主任 羅彥宇			是，用藥量加重。每位巴友的病程不同，用藥量難以一致，有效控制病情是醫師用藥的最高指導原則，並非採取齊頭式平等的用藥方式。			巴金森病關鍵的致病原因是多巴胺分泌不足，給予藥物的目的，是希望持續性、穩定地讓腦部的多巴胺分泌足夠，如果多巴胺的量起伏不定，對腦部的反應細胞也會有傷害。			一般而言，巴金森病最常使用的藥物左旋多巴，藥效約是4小時，當藥物替換成延長藥效的左旋多巴，表示原4小時刺激1次的時間需要延長，因此屬於藥物量加重。			巴友對於換藥，多數會感到恐慌，主要是巴金森病友在病程中，合併焦慮症的機率，遠高於其他人，約有4成的巴金森病友有憂鬱症。憂鬱症的前身為焦慮症，如果發現自己容易焦慮，可與醫師反應，使用可同時治療巴金森病合併憂鬱的藥物，如多巴胺受體促效劑，或是另外搭配調整血清素的藥物，採低劑量投藥方式改善。			巴金森病是1種中樞神經退化的疾病，當神經退化時，有時候沒辦法「挑細胞」，細胞死亡時會一起凋零，包含血清素細胞，因此神經系統的合併症，有時很難避免。",換藥原因,疾病治療,https://health.udn.com/health/care/139/293249
巴金森病（帕金森氏症）,常感覺服用巴金森病藥物的當下，如果心情比較好，感覺比較有藥效，心情不好時，好像又沒效，請問是真的會有影響嗎？,"[專家解答] 義大醫院醫學研究部副部長 戴逸承巴金森病的原因是腦中多巴胺分泌不足，人體內多巴胺如果分泌得多，有助於心情愉快，也能幫助改善動作障礙症狀。國外曾針對1群接受過深腦刺激術（DBS）的巴友，記錄他們腦中局部場電位（1類特殊的電生理信號）及動作障礙的關係，發現巴友們在耶誕節前夕，動作障礙明顯有大幅改善，多巴胺分泌狀況佳。巴友也反映，耶誕節前夕，他們的心情多處於愉快、開心、興奮的狀態。醫學界也關注巴友是否可透過改變認知行為，幫助改善情緒，獲得症狀改善。2023年7月有1篇研究指出，團隊針對巴友進行為期8周的認知行為治療，改善巴友心情，降低巴友焦慮感，可幫助改善動作障礙。巴友被診斷後，多數都建議維持規律運動，找尋適合的方式舒解情緒壓力，如散步、打太極拳、與友人聚會等，不只幫助延緩病情惡化，也能降低合併身心症狀的機率。",心情與藥效,疾病治療,https://health.udn.com/health/care/139/293250
巴金森病（帕金森氏症）,母親吃了2年的巴金森病藥物，一直都有回診與調藥，醫師始終找不到適合她的藥物，服藥後常出現低血壓、沒食慾、沒體力等狀況，該怎麼辦？,"[專家解答] 義大醫院醫學研究部副部長 戴逸承			臨床上僅有少部分的巴金森病友，對藥物敏感度高，導致副作用影響生活。			例如，服用左旋多巴後，血壓低、嚴重頭暈；服用多巴胺受體促效劑後頭暈、猝睡（在白天出現無法克制的短暫睡眠）；服用金剛胺類引起不自主運動（頭面部、頸背、四肢的肌肉不自主的抽動）；服用單胺氧化酶抑制劑，則出現視幻覺、視覺色差等。			如果是初期診斷後，使用巴金森病藥物就已經出現「沒有效果」的情形，需思考診斷可能有錯誤；巴金森病初期的動作障礙症狀，與原發性顫抖、頸椎退化、非典型巴金森病等都有部分類似，「未正確診斷」要被列入可能的原因之一。			巴金森病使用的治療藥物，較少發生「沒食慾」、「沒體力」。出現這2種症狀，需要注意的是，巴友可能伴隨憂鬱症；使用巴金森病的藥物2年，都沒有找到適合藥物，也可能是巴友因情緒問題，主觀認為藥物沒有效果，建議照顧者可與醫師討論，觀察巴友服藥後的客觀症狀變化與主觀感受。",調藥不順,疾病治療,https://health.udn.com/health/care/139/293251
巴金森病（帕金森氏症）,罹患巴金森病後，我無時無刻都想睡，雖已看過睡眠障礙科，但效果不是很顯著，請問巴金森病友該如何改善睡眠障礙問題？服用安眠藥會與巴金森病藥物衝突嗎？,"[專家解答] 義大醫院醫學研究部副部長 戴逸承約有6至7成的巴友會出現睡眠障礙，常見為夜晚入睡困難，入睡後睡眠時常中斷，或過早清醒等。無時無刻都想睡，可能要確定前1天晚上的睡眠品質如何，有些睡眠障礙是因其它疾病而起，如泌尿道疾病引起夜尿、睡眠呼吸中止症，或是因為巴金森病藥量不足等，也可能是睡眠衛生習慣不佳，睡前過度使用3C產品，干擾睡眠品質。建議應先從睡眠衛生習慣改變著手，製造舒服的睡眠環境，床僅作為睡覺或性行為使用，睡前30分鐘不使用手機或電視、不吃東西、不看刺激性節目等，睡眠期間不開燈，也呼籲每天維持固定睡眠時間、午睡控制20分鐘以內、規律運動、避免中午過後攝取咖啡因、限制酒精飲料等。安眠藥不會與巴金森病藥物產生交互作用，不過有些巴金森病藥物，可能會讓患者產生幻覺、惡夢、過於興奮等，也可能因巴金森病合併精神症狀，如焦慮、憂鬱症而導致失眠，建議找尋醫師排除原因。",安眠藥用藥衝突,疾病治療,https://health.udn.com/health/care/139/293252
巴金森病（帕金森氏症）,母親有嚴重的失眠與情緒低落現象，醫師增加了抗焦慮助眠跟血清素回收抑制劑2款身心科藥物後，失眠立刻改善，卻出現記性跟生活自理能力退化的狀況，這是藥物衝突造成的嗎？,"[專家解答] 奇美醫學中心臨床技能中心主任 楊浚銘			巴金森病常合併焦慮、憂鬱症狀、睡眠障礙，發生機率約達3成。醫師會給予的抗焦慮藥物，在低劑量下，一般不會與巴金森病用藥出現明顯衝突，但要注意的是，血清素回收抑制劑類藥物，在合併使用某些巴金森病藥物時，可能會產生「血清素症候群」，因而加重巴金森病症狀。			血清素幫助調控注意力及行為，當服用血清素回收抑制劑後，身體聚集大量血清素，可能因過量，輕則出現顫抖、躁動、腹瀉症狀，重則造成肌肉僵硬、發燒、癲癇，甚至有致命風險。			而血清素症候群的症狀，與巴金森病症狀多有相似。當巴友病程進入後期，有高度機會合併精神病（psychosis）症狀時，用藥的拿捏要非常注意，巴友照顧者可使用「藥效減退自評表」（wearing-off，WOQ-9）量表細心觀察記錄，隨時與醫師反應狀況並調藥。			記性變差或自理能力退化，推測該名巴友的病程已進入中晚期。隨年齡愈來愈大，且長期處於腦中多巴胺分泌異常，罹患失智症的比率愈高。根據研究，罹病20年以上的巴友高達80%以上會合併失智症，同時常有幻覺、瞻妄等症狀，需靠醫師協助釐清及治療。",抗焦慮用藥衝突,疾病治療,https://health.udn.com/health/care/139/293253
巴金森病（帕金森氏症）,想帶罹患巴金森病的媽媽去針灸，中醫療法能幫助減輕症狀嗎？頭暈能用中醫改善嗎？,"[專家解答] 中國醫藥大學附設醫院神經部巴金森暨動作障礙科主治醫師 敖瑀			根據研究，針灸治療可以幫助改善巴金森病的動作與非動作障礙，巴金森病最常見的手抖或是僵硬疼痛等症狀，有些巴友對針灸治療的確有正向反應。不過中醫針灸因治療方式較為繁複，目前尚缺具高效度的大型研究結果。			巴友若有頭暈情形，建議先釐清原因，如果是因藥物而起，可與醫師討論調整用藥劑量，先降低可能造成頭暈副作用的藥物藥量，酌量服用適當的止暈藥，或許也能改善症狀。			另外巴金森病友多為高齡長者，且有一定的比率合併有高血壓、高膽固醇、高血糖等問題，前庭功能退化、頸動脈或脊椎動脈阻塞導致的頭暈，都需要小心排除。若能依照上述步驟針對頭暈症狀進一步鑑別診斷，找出病因再搭配中醫針灸，才能獲得更好的治療效果。",針灸,疾病治療,https://health.udn.com/health/care/139/293254
巴金森病（帕金森氏症）,很多人說要聽醫師囑咐規律吃藥，除了西藥，我同時有服用其它中藥，請問該如何安排2種藥物的服用時間？,"[專家解答] 彰化基督教醫院神經醫學部主治醫師 陳彥中			臨床上，醫師用藥時都會非常注意，巴友有沒有使用可能會造成巴金森病用藥交互作用的藥品，尤其是有慢性病的巴友。光是西藥與西藥間就存在著交互作用，更不要說，西藥與中藥之間的交互複雜程度更高。			坊間常會聽到，西藥與中藥只要間隔2小時即可，不會引發交互作用。但是以單胺氧化酶抑制劑而言，它的作用時間是一整天，沒有辦法透過「間隔2小時」的方式避開藥物的交互作用。			巴友若希望搭配中藥使用，建議要先持西藥的藥單，告知中醫師，並以「 科學中藥」為主。科學中藥是將傳統的中藥材，以科學化的方式製成粉劑、錠劑或是膠囊，並保留傳統中藥材的藥效。",中西醫藥物並行,疾病治療,https://health.udn.com/health/care/139/293255
巴金森病（帕金森氏症）,"「媽媽來醫院看到醫師後症狀和心情都變好，在家裡真的不是這樣...」 為何會這樣呢？ 我該更常帶媽媽「看」醫師嗎？是否因症狀落差太大而影響醫師開藥和判斷？","[專家解答] 彰化基督教醫院神經醫學部協同主任 巫錫霖心情好壞會影響巴金森病的症狀表現，但不會影響醫師對疾病的判斷，或是影響開藥的劑量。如果看醫師時，巴友心情佳、症狀表現好，反之得思考，在家中時，為什麼巴友的心情會不好？是不是家裡有他／她不喜歡的東西？與家人關係不好？或是環境不如他／她的心意等。另外1種原因，可能是巴友平時沒有按時服藥，騙家人都有服用，等到要看醫師前，為了在醫師面前表現好，才趕緊服藥，使就診時，症狀表現比較佳。建議照顧者在面對巴金森病友時，可以主動撰寫照顧日記，記錄巴友吃藥的狀況，吃藥前、吃藥後的反應，以及症狀的變化，其餘還有巴友的睡眠狀態，每天幾點睡、幾點起床，起床後會不會賴床等等。如果巴友本身還能撰寫日記，也建議一同撰寫，不過最好是由照顧者協助記錄，比較客觀更能如實呈現，每3個月回診就醫時，也能提供日記給醫師，幫助醫師做更妥適的判斷。",安慰劑作用,疾病治療,https://health.udn.com/health/care/139/293256
巴金森病（帕金森氏症）,最近有聽過頭孢曲松治療臨床試驗，請問最新研究中的療法，適合參加嗎？該怎麼評估？,"[專家解答] 彰化基督教醫院神經醫學部協同主任 巫錫霖			巴金森病的臨床試驗非常多，而頭孢曲松治療僅是眾多臨床試驗中的1種，頭孢曲松是1種抗生素，有研究團隊認為，頭孢曲松有機會可以抑制巴金森病友腦細胞受損的程度，達到改善顫抖或肢體僵硬的症狀。			頭孢曲松治療的臨床試驗是否合適參加，需要請巴友詢問自己的主治醫師，每個臨床試驗都有收案條件以及排除條件，需符合資格才能參與。自身的狀況是否適合參與也建議詢問主治醫師，才能獲得較好的評斷。",新興療法,疾病治療,https://health.udn.com/health/care/139/293257
巴金森病（帕金森氏症）,若憂鬱狀況很嚴重該怎麼改善？建議做重複性經顱磁刺激術rTMS嗎？如果要做，有什麼需要注意的地方呢？,"[專家解答] 國立臺灣大學醫學院附設醫院新竹臺大分院神經部副主任 陳凱翔			巴友約有35%會合併出現憂鬱症狀。從臨床觀察，巴金森病友的憂鬱症狀與常見的憂鬱症不完全相似，巴友常主訴因動作不靈活、因病與家人關係改變等，開始悶悶不樂。			這類屬於巴金森病引起的憂鬱症狀，除了照顧者及親友的心理支持，也可選擇能同時治療巴金森病合併憂鬱症的藥物（如：多巴胺受體促效劑）；或是搭配服用血清素藥物，不過，服用此類藥物須同時調整巴金森病藥物的劑量，避免出現血清素症候群。			雖然重複性經顱磁刺激術（rTMS）在憂鬱症的臨床治療建議上有一定角色，但在巴金森憂鬱症的治療上目前效果尚未明確，仍須等待臨床研究結果。			rTMS的副作用輕微，施作過程中有時候頭皮肌肉會收縮，因此治療過程像被橡皮筋彈到頭，有些巴友會反應輕微頭痛，另有些巴友也會反應會有耳鳴等暫時性症狀出現。若有癲癇病史、孕婦、具有植入式助聽器、具顱內血管瘤金屬夾等則不建議rTMS處理。",重複性經顱磁刺激術(rTMS),疾病治療,https://health.udn.com/health/care/139/293258
巴金森病（帕金森氏症）,"我38歲確認罹病，長期吃藥生活嚴重受異動症影響，最近考慮要做深腦刺激術(Deep Brain Stimulation,DBS），請問什麼樣的病人適合DBS治療？我該怎麼和醫師討論？","[專家解答] 花蓮慈濟醫院巴金森暨動作障礙治療與研究中心主任 陳新源			40歲以前發病的巴友，屬於年輕型的巴金森病友。年輕型巴金森病友對於藥物的治療效果極佳，有服用藥物與沒有服用藥物時，判若兩人。不過，藥物帶來的副作用比典型巴金森病友顯著，特別是「異動症」。			異動症是服用巴金森病藥物常見的藥物反應，通常和藥物的效果一起發生。巴友經過藥物治療約5至7年後，在藥物效果啟動的同時，會連帶地不自覺肢體搖擺晃動。			當開始出現異動症，應優先調整藥物種類及藥量，如減少左旋多巴類藥物的藥量。如果沒有辦法透過調整藥物改善，且異動症會影響生活品質或工作，才會建議採取深腦刺激術治療。			深腦刺激術不是直接改善異動症，而是手術後可以有效減少藥量約3至7成，達到減少異動症的目的又能改善動作上的障礙，如動作緩慢、僵硬、顫抖。			目前深腦刺激術已納入健保，其條件為：			1.確認診斷為巴金森病			・5年以上之病史（以頑固性顫抖為主要症狀表現者除外）			・動作緩慢加上僵硬、顫抖或步態不穩			・左旋多巴藥物測試進步達33.3%以上			&nbsp;（以頑固性顫抖為主要症狀表現者除外）			2.左旋多巴藥物治療的副作用			・異動症、無法預期之斷電現象、藥效愈來愈短等			3.簡易心智量表（MMSE）			・認知功能需24分以上			巴金森病是1種退化很慢的疾病，病程可長達20至30年。如有考慮進行手術之巴友，可以從自己的症狀，以及改善生活品質等，與醫師共同討論出治療方針。",深腦刺激術(DBS)適用對象,疾病治療,https://health.udn.com/health/care/139/293259
巴金森病（帕金森氏症）,"母親做了深腦刺激術(deep brain stimulation, DBS)後，身體有時會無力，是DBS電刺激不夠強造成的嗎？","[專家解答] 花蓮慈濟醫院巴金森暨動作障礙治療與研究中心主任 陳新源			深腦刺激術後需要約3至6個月的適應期，電量不足或太強，都可能會造成無力症狀，術後會以2周、1個月至3個月回診，經由電量與藥量的調整，達到最佳預後。			巴友如果術後返家，才開始發現身體無力，可先安排回診，除了調整電量以外，也需要調整藥量。不一定都是電量影響，也可能是藥物服用劑量太少或太多引起。			如果需調整刺激點，則會安排住院3至5天，醫療團隊會以關機／停藥、開機／停藥、開機／服藥之條件進行評估，了解電量及藥量對疾病症狀的改善程度，進而重新調整電量及藥量，改善巴友住院前不舒服的症狀，便能出院。調整的過程，電量採取逐步增減的方式，亦需搭配藥物劑量調整，才能找到最適切的方法。",深腦刺激術(DBS)效果,疾病治療,https://health.udn.com/health/care/139/293260
巴金森病（帕金森氏症）,"醫師建議做醫薩刀（聚焦超音波）治療手抖，這個手術和深腦刺激術(deep brain stimulation, DBS)有什麼不同呢？有後遺症嗎？若想做，需注意什麼呢？","[專家解答] 國立臺灣大學醫學院附設醫院新竹臺大分院神經部副主任 陳凱翔醫薩刀是一種聚焦超音波，主要使用超音波加熱腦部的「丘腦腹側中間核區(Ventralis intermedius nucleus)」，達到改善顫抖的效果，不過目前僅適用於單側顫抖的治療，巴金森病的臨床治療許可目前仍待大型研究確認，目前為自費項目。而深腦刺激術（DBS）則是目前健保給付於臨床上的巴金森病治療。醫薩刀與深腦刺激術最大的不同，是前者使用超音波，不需動刀，頭部不會有傷口，但治療過程中會因為多個探頭輸出震波，頭皮處有灼熱感；後者則需動刀，在頭部開1個小洞，植入1根電極放置在目標核區，連接電極的電池以及電線，會連接在顱外，並植入在皮下組織，當腦部釋放不正常電流時，放在腦內的電極就會放電刺激，改善症狀。醫薩刀的後遺症是加熱位置如果不準確，可能會傷害到周邊神經，進而引起類似中風後肢體無力、步態不穩等症狀；深腦刺激術則是每4至5年就需要更換1顆電池，如果植入腦部的電極位置偏移，可能會影響腦部周邊結構，而電量如果過大，也可能會有肌肉緊縮、異動症等症狀。深腦刺激術建議是巴友腦部尚未嚴重退化、對巴金森病藥物效果佳，但會出現斷電現象、異動症，且沒有精神疾病如憂鬱症、躁鬱症等，才建議使用。醫薩刀則是對巴金森病藥物反應效果不佳的巴友顫抖症狀會有幫助。",醫薩刀,疾病治療,https://health.udn.com/health/care/139/293261
巴金森病（帕金森氏症）,母親巴金森病15年，一開始幻覺、幻聽以為是藥物副作用，但接著出現想跟陌生人回家，阻止會反抗，覺得別人要害她而攻擊照顧者，甚至拒絕進食等症狀。面對巴金森病合併精神病，我束手無策，到底該怎麼辦呢？,"[專家解答] 聯新國際醫院神經內科主治醫師 郭芷毓			罹患15年巴金森病已進入疾病後期。年紀增長、病程長，發生認知功能障礙的機率也隨之增加。再者，罹病時間愈長，腦部分泌多巴胺的能力會愈差，所需藥物的種類與劑量也增加。以上因素都會使晚期巴友容易出現精神行為異常，如憂鬱、焦慮等甚至幻覺與妄想。			因此，當巴友出現幻覺或幻想時，照顧者須盡早帶巴友回診，與醫師討論找出可能病因，進行藥物調整，或酌加精神疾病藥物。			照顧者也需要理解，巴友的病程進入到後期，可能出現認知混亂等狀況。照顧者面對巴金森病友的無理取鬧，不需與巴友爭論，可以試圖轉移巴友的注意力。此外，照顧者本身的情緒若能維持在「穩定」狀態，也可降低巴友焦慮，進而減少幻覺或妄想的發生。			已經產生幻聽、幻覺的巴友，需要處在明亮、寬敞、無太多混亂刺激的環境，友善的環境可以幫助巴友降低產生幻聽、幻覺的頻率及強度，也能降低照顧者的負擔。			巴友進入疾病中晚期，照顧者需要花更多的精力，不只是照顧人力的增加，照護環境及照顧者的照顧態度（正向穩定）都需要跟上病程。			如果照顧者已經出現難以負荷或是不得喘息的狀況，建議回診時與醫師討論，是否需要增加照顧人力，或申請長照2.0服務資源，都能減低照顧者的負擔。",精神症狀,常見合併症,https://health.udn.com/health/care/140/293262
巴金森病（帕金森氏症）,巴金森病後期都會併發失智症嗎？有沒有什麼方法可以避免？如果病人因藥物副作用而有幻想、暴怒傾向，該如何處理呢？,"[專家解答] 聯新國際醫院神經內科主治醫師 郭芷毓			巴金森病是僅次阿茲海默症，第2常見的神經性退化疾病。巴金森病友腦部的黑質異常，無法正常分泌神經傳導物質多巴胺，也增加巴友腦部退化速度。			根據研究，巴金森病友與未罹患巴金森病者相比，出現認知功能障礙或失智症的機率增加4至6倍。			臨床觀察，有幾類的巴友，容易得到失智症。第1類是發病時間長，第2類是年紀很大才診斷出巴金森病，第3類是以步態不穩、肢體僵硬等核心動作障礙為主的巴友，第4類是合併有認知功能缺失、睡眠障礙或憂鬱、焦慮等精神症狀的巴友。			目前的醫學發展沒有「確切預防」巴金森病發生的方法，但可以透過延緩老化、增進健康的生活方式，減少疾病發生與進展，例如長期運動、地中海飲食、優質睡眠、增加社交活動等。			在疾病初期，藥物可以讓巴友幾乎沒有症狀，維持良好的生活品質。但疾病到了中後期，約發病7至8年後，用藥蜜月期結束，藥物的使用會顯得力不從心，高劑量與多重用藥的副作用也會陸續出現，如因藥效波動而引起全身不自覺的抖動、幻想或精神情緒變化等，須與醫師配合，積極地調整藥物以獲得改善。照顧者協助記錄用藥，能幫助醫師，提升調藥效益。",合併失智症,常見合併症,https://health.udn.com/health/care/140/293263
巴金森病（帕金森氏症）,"巴友常見幻覺、情緒低落,我該如何判斷這只是因疾病而產生的症狀,還是已經進展併發精神疾病了？","[專家解答] 林口長庚紀念醫院神經內科部主治醫師 陳柔賢			如果是巴金森病引起的幻覺、情緒低落，巴友本人幾乎是無法察覺，也不會有病識感，必須靠照顧者才能得知。即使巴金森病友有自覺情緒障礙或是幻覺困擾，也不建議巴金森病友自行判斷，應尋求專業醫師的協助，以排除其它伴隨的情緒疾病，或合併的內科、精神科疾病。			巴金森病是1種慢性疾病，除了有動作障礙之外還有非動作障礙，動作障礙如動作緩慢、肢體僵硬、步態不穩、顫抖等；非動作障礙如便祕、睡眠障礙、嗅覺異常、全身疲憊、情緒障礙、認知功能障礙等。			通常巴金森病友出現動作障礙之前，就會先出現非動作障礙。便祕是最早出現的非動作障礙，最早可在動作障礙出現20年前，而在動作障礙出現的5至10年前，會出現憂鬱、快速動眼期睡眠障礙、嗅覺異常、異常疲倦等症狀。			但精神症狀，如幻聽和幻視，不是巴金森病的前期症狀，所以當巴金森病友出現幻聽、幻視時，通常病程已經較久，需進一步評估巴金森病藥物的種類和使用劑量，也非常需要再次評估診斷是否已經合併失智症。			如果巴金森病友期待降低非動作障礙的發生機率，除了嘗試能治療巴金森病合併憂鬱的藥物外，最基本就是透過運動來幫助改善，巴金森病最適合有重心轉換的運動，如太極拳、大跨步走路、跳土風舞、跳探戈等。其餘可參與學習語言、多與人互動等，持續做、堅持做，對於疾病的病程發展，就可以看到明顯改善。",症狀與併發症,常見合併症,https://health.udn.com/health/care/140/293264
巴金森病（帕金森氏症）,異動症的症狀跟癲癇一樣嗎？為什麼會發生異動症？,"[專家解答] 聯新國際醫院神經內科主治醫師 郭芷毓			癲癇與巴金森病出現的異動症完全不同。癲癇患者因腦部異常放電，導致身體抽動。癲癇的抽動型態是固定的，而且發病時多合併有「意識障礙」，也就是癲癇患者會完全不記得自己發病的情形。			巴金森病的異動症是因為藥物引起的副作用，巴友會不自主地全身抖動扭曲，抖動的型態不固定。最重要的是巴友出現異動症時神智清楚，本身也不會因為這樣的扭動而感到特別不舒服。			巴金森病的病因，是因腦部多巴胺分泌不足，出現動作障礙。巴友需靠左旋多巴的藥物，以補充腦中的多巴胺，或使用多巴胺受體促效劑模仿多巴胺，刺激腦中的多巴胺接受體，增加神經訊號的傳送，改善肢體僵硬、手抖等動作障礙。			巴友就像是需要裝電池的儀器，左旋多巴藥物就像是電池，初期，儀器裝上電池都能正常使用，但隨著病程愈來愈長，儀器效力愈來愈差，電池用量也需要愈來愈強，當巴友進入到中晚期，左旋多巴藥物劑量會愈用愈高，巴友瞬間獲得「大量電力」，身體出現過多的多巴胺，讓大腦過度活化，進而發生異動症。			當異動症發生時，顯示藥物劑量不適當，需要找醫師協助調藥。醫師通常會以其它巴金森病藥物（如多巴胺受體促效劑）替換部分左旋多巴藥物劑量，或改用長效緩釋劑型，或減少單次使用劑量並拉高使用頻率。病情嚴重時，也會進行深腦刺激術的評估。",異動症,常見合併症,https://health.udn.com/health/care/140/293265
巴金森病（帕金森氏症）,罹病8年，最近藥效過了時常全身僵住，而且時間不固定，讓人很困擾，我該怎麼做？,"[專家解答] 國立臺灣大學醫學院附設醫院癌醫中心分院神經科主治醫師 郭明哲			巴金森病的藥物使用初期效果非常好，藥物使用劑量不需要多，規律服用藥物，生活幾乎不受疾病影響，但用藥蜜月期大約是7年，7年過後，容易開始出現藥效波動，即為斷電現象，也稱為開關效應，藥物效果持續時間不長，腦中多巴胺無法穩定分泌，使巴友肢體僵硬或是動作緩慢的情況出現，此時需要回診調整藥物，藉著增加藥物劑量或增加藥物品項，避免影響巴友日常生活。這名巴友罹病8年，也可能是藥物蜜月期已經過了，引起斷電現象。			除了這個可能性以外，也有幾種因素，會出現斷電現象，巴友可能有嚴重的便祕、腸胃道疾病或手術，使巴金森病藥物無法在腸胃道中被吸收，以前可能30分鐘就能吸收藥效，因為便祕或是腸胃道疾病，使藥物花了1小時以上才順利被吸收。			另1種因素則是服用巴金森病藥物的同時，吃了大量蛋白質的食物或是含有B12、B6的保健食品，巴金森病藥物其中1種類別為左旋多巴藥物，其吸收位置是在十二指腸，蛋白質以及B12、B6被人體吸收的位置也是在十二指腸，這也會影響到藥物吸收的能力。因此建議服用左旋多巴藥物前後至少間隔1小時，減少或避免吃蛋白質類的食物、B12、B6保健品等。			巴友除了可以多吃蔬菜水果幫助腸胃道蠕動以外，也建議要適度運動，才能改善便祕或是腸胃道疾病上身。",斷電現象,常見合併症,https://health.udn.com/health/care/140/293266
巴金森病（帕金森氏症）,"父親為非典型巴金森病，覺得醫師調藥沒有幫助，我該如何和他溝通呢？ 醫師告知用藥只能控制無法治癒，病人想放棄治療，該怎麼辦？","[專家解答] 國立臺灣大學醫學院附設醫院臨床神經暨行為醫學中心主任 林靜嫻			非典型巴金森病的藥物治療反應比起典型巴金森病的用藥較不顯著，但非典型巴金森病的巴友，依照醫囑服用藥物與規則運動，仍比未服用藥物的狀況相比，病況與生活品質較好，千萬不要因為認為藥物沒有用，就向疾病輕易投降。			家屬在溝通上，可以先從幫助巴友理解各種非典型巴金森病的歷程及服用藥物的效果等協助，必要時可以協助復健等活動，這樣可以達到更好的治療效果。			如果放棄治療改尋求「1顆藥就能治癒」的秘方，或嘗試尚未經過衛福部核可的療法，都可能讓疾病更加惡化。",面對調藥過程,心理調適,https://health.udn.com/health/care/141/293267
巴金森病（帕金森氏症）,罹病的父親覺得醫師每次看診只有開藥、調藥，沒有提供其它幫助或建議，不再相信醫師，轉信偏方該怎麼辦？,"[專家解答] 花蓮慈濟醫院神經內科部主任 羅彥宇			當巴金森病友已經不相信醫師，開始選擇他想相信的，通常家屬怎麼溝通都不會有用，如果誘騙回到正規的治療方式，巴友也可能因為內心不相信，而不服從醫囑，只要有機會就會回到使用偏方治療的方式。			家屬僅能明白巴友有自由意志，注意巴友病程的變化，有些巴友會突然出現極為反常的行為，如性侵性騷他人、花大錢賭博、猝睡症等。此時有高度機會是病程又惡化。			為避免巴友在治療過程中出現不相信醫師的情節，巴友得先理解疾病的發展歷程，且治療過程中要不斷與醫師溝通，與醫師一起合作，包含疾病變化、服藥變化、身體的細微改變等，當投藥或是非藥物治療介入後，巴友症狀好轉或是控制住，才能讓對抗疾病的過程中有信心，與疾病共存。",迷信偏方,心理調適,https://health.udn.com/health/care/141/293268
巴金森病（帕金森氏症）,父親因為藥物副作用自行停藥2年半，期間僅接受中藥、推拿等非西醫治療，身體狀況從第2至3期，至今已第4期，該如何說服父親再度用藥，甚至維持固定服藥的習慣？,"[專家解答] 彰化基督教醫院神經醫學部主治醫師 陳彥中			巴友自行停藥的原因，大多是受不了藥物副作用。以最常見的左旋多巴藥物而言，有少數巴友一開始使用會暈眩、嘔吐，光嘔吐就讓巴友遵從醫囑意願變差。更不用說這些調節腦部神經傳導物質類的巴金森病藥物中，少數副作用還有嗜睡、頭暈、失眠、姿態性低血壓與下肢水腫等。			巴金森病程有5期，若及早介入治療，並遵從醫囑服藥，能幫助病程控制在早期，如果已經發展到晚期，藥物效果通常也有限，但不繼續用藥，病程可能發展更快。			家屬協助與醫療團隊溝通&nbsp; 幫巴友恢復信心			當巴友出現藥物副作用時，應與醫師或是衛教團隊反應，即時給予止吐或緩解副作用的藥物，且巴金森病藥物的劑型及種類選擇很多，可與醫師討論轉換成別種藥品。			通常巴友不太敢向醫療團隊提出需求，卻錯失調整藥物的機會。家屬此時的角色格外重要，陪伴他與醫療團隊溝通，當藥物調整正確後，副作用消失，也能幫助巴友恢復對抗疾病的信心。",說服固定用藥,心理調適,https://health.udn.com/health/care/141/293269
巴金森病（帕金森氏症）,確診初期的媽媽情緒低落，做什麼都沒動力，容易哭，很擔心自己會快速惡化。我該如何幫助媽媽調適心情，陪媽媽面對與病共處的後半輩子呢？,"[專家解答] 陸教授神經科診所院長 陸清松			巴金森病是1種慢性疾病，臨床分為5期，通常早期診斷，用藥效果會非常好，是所謂的「7年蜜月期」。往後還有「7年工作期」以及「7年退休期」，目標設定可到21年以上。重要的是配合專業醫師調整藥物，降低或避免「藥效無法持續」等非動作障礙的發生。也可能需要運用手術治療的介入，如深腦刺激術，這些治療方法都是為了幫助巴友繼續工作及維持美好有品質的生活。			許多巴友積極面對疾病，配合規律運動，如太極拳、腳踏車、瑜伽、韻律操、小跑步、走路等。可讓藥物治療的效果發揮得更好，理解u 疾病，並且積極面對，可以大幅降低情緒低落的情況。			多與病友團體接觸&nbsp; 相互鼓舞			如果巴友出現嚴重情緒低落，照顧者也無法從旁協助改善，則建議立即就醫。也建議多與病友團體接觸，相互鼓舞，分享資訊。			照顧者協助觀察巴友的治療效果，當服藥改善症狀後，即時給予巴友鼓勵，讓巴友看見進步以及改變。			若面對疾病的態度消極或不相信正規治療，很容易被號稱「可治癒」、「1次就能改善」的偏方吸引，可能花費大筆金錢，症狀卻未改善，換得更深的挫折感。目前健保署對巴金森病的藥物都有納入健保給付，政府相當積極支持巴金森病友面對疾病，也鼓勵巴友要有信心，與巴金森病共存。			對照顧者而言，建議可以先陪伴巴友，維持固定的生活作息，找尋喜歡的運動方式，定時服藥，當這些生活習慣建立起來後，情緒也會慢慢恢復。",病友心境變化與調適,心理調適,https://health.udn.com/health/care/141/293270
